Gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Zfp354b	Zfp354b	17.7677261410555	1.08295554819867	0.282881345837025	3.82830315302085	0.000129029768402833	0.00392294798011017
Wnt16	Wnt16	99.9595917280143	1.0821128628972	0.258472399323481	4.18657027105988	2.83201281769472e-05	0.00127783304462098
Cpeb3	Cpeb3	41.4587724758472	1.08210585585059	0.254212833926238	4.2566924696043	2.07473430847369e-05	0.00101361502353294
Fam174b	Fam174b	352.161888913936	1.07427459600853	0.125520042082875	8.55859015167659	1.14256115965658e-17	6.74491937917269e-15
Gad1	Gad1	127.4690927686	1.06148974042233	0.200425681730057	5.29617627471511	1.18252690278225e-07	1.43196932979649e-05
Igfbp5	Igfbp5	6768.381294068	1.05473201507929	0.246254350413169	4.28310002771383	1.84307263054538e-05	0.000929275908525516
Fxyd6	Fxyd6	2736.06720117968	1.04466933806829	0.11111362006655	9.40181174407419	5.36315054704159e-21	5.06567446336569e-18
Clu	Clu	404.553881214979	1.03902283146019	0.206149077808452	5.04015270165615	4.65160542341595e-07	4.48326160809233e-05
Hhip	Hhip	430.026005159723	1.03630795112542	0.257992187710888	4.01681911502969	5.89889669391789e-05	0.00219935706209023
Slc16a12	Slc16a12	20.2387272009707	1.01932983866079	0.341506475014617	2.98480384191005	0.00283760227988389	0.03041166435436
Steap1	Steap1	190.03141015994	1.01780338445321	0.214404755059753	4.74711199464564	2.06341710423547e-06	0.0001499404766816
Lum	Lum	353.246047352215	1.01328694786083	0.288968478094351	3.50656567990777	0.000453929394797827	0.00938871775984761
Bmp7	Bmp7	451.697417752316	1.0111460401137	0.157586398530943	6.41645503380897	1.39484123640011e-10	3.34951027751131e-08
Cd164l2	Cd164l2	8.536175576676	1.00810011815025	0.336112924193203	2.99928995759405	0.00270609637119593	0.0295605037680061
Avpr1b	Avpr1b	12.2008493689259	1.00670401548027	0.326221046933146	3.08595666939473	0.00202898387642059	0.0244903151852491
Spp1	Spp1	22.1520996323458	1.00433435018507	0.359277543212975	2.79542757168575	0.00518311142949205	0.0442407303829118
Gfra3	Gfra3	90.9613112142628	1.00093567835354	0.198202774581807	5.0500588625232	4.41673946126144e-07	4.33145793433821e-05
Lfng	Lfng	484.324051497845	0.992276715051852	0.270989282328271	3.66168250835038	0.000250564263753915	0.00622806050678153
Slain1	Slain1	94.0023423543462	0.983275396156263	0.215076114825412	4.57175543158028	4.83655244896775e-06	0.000303204757066262
Ppp1r14c	Ppp1r14c	41.8655575911295	0.982731321790275	0.29541516160508	3.32661098520062	0.000879090043693838	0.0144824973709934
Ccdc149	Ccdc149	23.632076034734	0.976345151219995	0.272959897598947	3.57688129211755	0.00034771798146794	0.00790765387068663
4732456N10Rik	4732456N10Rik	17.9541971204348	0.965204700893159	0.33255421877221	2.90239800432151	0.00370317726715775	0.0360594091706215
Dtx1	Dtx1	26.0852562837365	0.963215357693182	0.328044746797276	2.93623161808601	0.00332226160748939	0.0336201390168224
Depdc7	Depdc7	219.586714508351	0.960810043779407	0.235319236867578	4.0830067977829	4.44567220365237e-05	0.00177927355314539
Gjb2	Gjb2	17.1355632402624	0.960714964054138	0.313187361092343	3.06754065905894	0.00215828096949486	0.02558872366176
Ripply2	Ripply2	92.4457867444226	0.955732381586528	0.335190277049258	2.85131296170049	0.00435390928011199	0.0400925685447535
Kbtbd13	Kbtbd13	34.5021684986182	0.95176054599823	0.262937575710505	3.61972054936005	0.000294921347997676	0.00696407609738512
Rwdd2a	Rwdd2a	27.8894459913465	0.951627225063254	0.246906730547739	3.85419718187576	0.000116109992653014	0.00369673342900653
Procr	Procr	42.2386380361097	0.949211503349018	0.233847391505657	4.05910665600072	4.9260811384164e-05	0.00190169382001654
Pacsin1	Pacsin1	31.9402667664273	0.945260766012474	0.254398950260898	3.71566299720602	0.000202671562825993	0.0053571841457438
Fez1	Fez1	235.736045570338	0.93800077510437	0.271662580850991	3.45281551903856	0.000554768263673179	0.0108413196685815
Mgll	Mgll	25.4169136089866	0.934944951788569	0.300406543323866	3.11226560328485	0.00185657381561409	0.0234445386695787
1110020A21Rik	1110020A21Rik	12.0566857097951	0.934238794995972	0.338903769327127	2.75664917168329	0.00583969693410515	0.0476046180451103
Pltp	Pltp	313.913097874368	0.929253303545815	0.188876498855639	4.91989903019146	8.6588869059005e-07	7.39030781221676e-05
Sox2	Sox2	621.922784440027	0.927430468371674	0.288034284732323	3.21986137599403	0.00128252598772654	0.0184475413138169
Arhgef3	Arhgef3	352.374157312735	0.899831985008655	0.153048512776167	5.87939058463547	4.11779681748338e-09	7.29261816376307e-07
Nfasc	Nfasc	80.340638823512	0.891558829778404	0.20490835088583	4.35101266456027	1.35510224125902e-05	0.000728702354914599
Gpr133	Gpr133	36.111826972051	0.889945622462173	0.249152075579456	3.57189728559322	0.000354404416227704	0.00801623444934887
Upp1	Upp1	170.76350158487	0.888432388921457	0.311407367575441	2.85295879747041	0.00433142371583069	0.0399528718788341
Emp1	Emp1	452.035588115285	0.874833104684981	0.162309491082112	5.38990726206149	7.04940519933894e-08	9.16293329029671e-06
Tal1	Tal1	372.18469392337	0.874121142276535	0.310504977594421	2.81515983752861	0.00487529791025647	0.0427691820031971
Fgf18	Fgf18	431.347075750971	0.873114731033287	0.215133803443215	4.05847299243119	4.93946446757542e-05	0.00190169382001654
Edaradd	Edaradd	55.8322452502858	0.863715279081502	0.265268143414074	3.25600830904626	0.00112990444837312	0.0171764873653974
Tcte2	Tcte2	34.3046357275223	0.860425238505471	0.252508128714559	3.40751500906379	0.000655573029637117	0.0120988973286976
Pdlim3	Pdlim3	86.411071792896	0.857003262270119	0.311202459136123	2.7538447628245	0.00588996982242883	0.0478706614594372
Arg1	Arg1	3211.58394885311	0.854386397319978	0.210405005942685	4.06067523675134	4.89309954332489e-05	0.00189932696794047
Hsd11b2	Hsd11b2	1280.37746197673	0.85433949603172	0.106264045628245	8.03977950378952	9.00002729386391e-16	4.72268098886903e-13
Ociad2	Ociad2	156.595019206418	0.850664114683441	0.149191468223117	5.70182815957856	1.18529285615428e-08	1.97567402188162e-06
Cxcl12	Cxcl12	5146.87971748884	0.845954794815069	0.300746994481367	2.81284538279062	0.00491052566472018	0.0429458812455281
Gch1	Gch1	52.968140100346	0.845108427042087	0.256008366460357	3.30109690838151	0.000963076116272938	0.0154003347164499
Fhl4	Fhl4	17.9851939089862	0.844753351042083	0.298423051551369	2.83072419054287	0.00464427504335192	0.0414212013049776
6430704M03Rik	6430704M03Rik	23.5689318551759	0.840034626006495	0.264986471765204	3.17010381854823	0.00152384480747901	0.0206385017887981
Arid5a	Arid5a	49.5201822119666	0.839878143238215	0.266979063200444	3.14585770573195	0.00165600552760613	0.0216161072932916
Islr	Islr	373.932459558322	0.833767967174529	0.157896126379468	5.28048398838332	1.28843084195682e-07	1.53399060242388e-05
Hormad2	Hormad2	15.5849017277647	0.829405429542305	0.294193539003765	2.81925100174171	0.00481358611066546	0.0424915190130269
Enpp3	Enpp3	109.144994435525	0.826586586506181	0.209235835166635	3.95050200577682	7.79874442862267e-05	0.00268838469743859
Il33	Il33	22.6012755723608	0.820852128288925	0.254002115036847	3.23167438259264	0.00123067206501838	0.0181816077342861
Plk2	Plk2	1648.77804656171	0.817221860218234	0.149011114602191	5.48430137174623	4.15106591979881e-08	5.82300019323856e-06
Tubb4a	Tubb4a	159.217358203505	0.816625170020875	0.186446598875278	4.37994136094244	1.18711249528431e-05	0.000649382619042014
Cpa2	Cpa2	223.69749801211	0.816233706689204	0.251130948795101	3.25023144540888	0.00115311121022925	0.0174357306579809
Fam124a	Fam124a	18.9959737911441	0.81401562429654	0.297416824413619	2.73695217444889	0.00620113075410967	0.0491463074597797
Zcchc18	Zcchc18	135.36659161932	0.812328387980676	0.161502058796397	5.02983301906241	4.90907171386235e-07	4.66790121087261e-05
Ero1lb	Ero1lb	137.645583667689	0.811887513766419	0.212406865514711	3.82232237079074	0.000132200704201259	0.00398514803643284
2010002N04Rik	2010002N04Rik	349.451001191816	0.805676927042951	0.202049296132349	3.98752652182073	6.67657425769531e-05	0.00240085543357937
Taf9b	Taf9b	126.792575334892	0.801218399104176	0.165124407509968	4.85221059191876	1.22092875221884e-06	9.82847645536163e-05
Thnsl1	Thnsl1	221.04509213217	0.800225211517161	0.121689676387814	6.57594986913202	4.83435420626595e-11	1.34300255675247e-08
Trib2	Trib2	348.432924473813	0.795010218013765	0.263676750617369	3.0150941110748	0.00256899529326926	0.0285470786784618
Tspan33	Tspan33	59.8080685970557	0.794094583708983	0.218359317405328	3.63664162878359	0.000276215799804526	0.00663292449428903
Socs2	Socs2	457.033178871125	0.786851812619522	0.154592326833535	5.08985037444195	3.58346157866851e-07	3.57538617229404e-05
2310030G06Rik	2310030G06Rik	24.1439213613927	0.78185322629528	0.223612434564278	3.49646578384055	0.000471464952884057	0.00962634835769679
Serinc5	Serinc5	1873.62591563312	0.780700135793373	0.130757207002002	5.97060883826784	2.36369836411759e-09	4.40643137142343e-07
Efnb2	Efnb2	1758.25939735665	0.77290038780628	0.205737734590651	3.75672644274076	0.000172150500824018	0.00481070669758322
Epha2	Epha2	277.02101736837	0.772822961284309	0.245465685570162	3.14839509843999	0.00164169635059232	0.0214769657388661
D4Bwg0951e	D4Bwg0951e	32.4775264181196	0.767684813033516	0.263078586724692	2.91808171311521	0.00352192043650225	0.0348767032568429
Hmgcll1	Hmgcll1	198.317848298129	0.762675895067993	0.167976465098246	4.5403735256717	5.61546555427476e-06	0.00033855283392751
Ddit4	Ddit4	1369.36507015307	0.756281241747027	0.201910030817923	3.74563481904978	0.000179938181363288	0.00491705675362176
Pde1c	Pde1c	70.3587851467847	0.754540142209205	0.234782632103093	3.21378176677859	0.00130999197003019	0.0187096433784151
Rab39b	Rab39b	194.388477368645	0.752400708401868	0.203371493159003	3.69963703720075	0.000215908032970026	0.00566042650788013
Synm	Synm	309.661957099255	0.751281676857723	0.204641935443712	3.67120099420857	0.000241413392187388	0.00607521303820767
C1galt1c1	C1galt1c1	264.526382468309	0.747206490694844	0.1678285402365	4.45220157216347	8.49943203851231e-06	0.000493524398039518
Pclo	Pclo	142.400381295327	0.744448347074889	0.192006463112364	3.87720462638402	0.000105663486982873	0.00340301477244425
Tspan13	Tspan13	931.693312716245	0.744277116965231	0.147297175130283	5.05289470967059	4.35163817134315e-07	4.31146920360768e-05
Hook1	Hook1	558.468254586941	0.742955594785984	0.15658313901935	4.74479946844194	2.08712994296917e-06	0.000150277251003185
Bdh1	Bdh1	111.286146351061	0.74293140702341	0.194785970226514	3.81409095408393	0.000136685124983607	0.00408555875689399
Gadd45b	Gadd45b	52.0890250060804	0.742776846141445	0.270556749053379	2.74536432279092	0.00604437549139248	0.048619942471745
3110045C21Rik	3110045C21Rik	46.9386784419573	0.74005260860115	0.230362138582503	3.21256180878918	0.00131556837589662	0.0187477641965199
Nap1l2	Nap1l2	64.3010692113758	0.738034150623958	0.220987641008424	3.33970781015678	0.000838665778596948	0.0140951562884479
Chst10	Chst10	262.274163626893	0.733471105774088	0.133306063946505	5.50215859698945	3.75169229849189e-08	5.423875151534e-06
Anapc10	Anapc10	566.987379818195	0.733276358182223	0.184651188797582	3.9711434459599	7.15284924838087e-05	0.00253988892609173
Gm13476	Gm13476	40.3223316881621	0.732458724012583	0.220989276760499	3.31445369092003	0.00091822388135129	0.0148927305786162
Lrrc4	Lrrc4	65.5658829981714	0.727514795670092	0.219512634738531	3.31422743176792	0.000918967269490115	0.0148927305786162
Lrmp	Lrmp	42.0622754490861	0.726545833617323	0.255685300101063	2.84156278569846	0.00448930112249412	0.0407459438203054
Glipr2	Glipr2	860.740511870527	0.726203303183926	0.119585223161467	6.07268426637789	1.25789626903661e-09	2.44135264927544e-07
Mgst1	Mgst1	265.923240268424	0.726081332131132	0.178778609817671	4.06134342845396	4.87911355724296e-05	0.00189910112304995
Sema3c	Sema3c	620.589288575952	0.725620994493688	0.193555425677108	3.74890547219368	0.000177608007998285	0.00491647862944282
Pdcd10	Pdcd10	1197.96875442779	0.724237591416579	0.180890438328334	4.00373617372754	6.23498954750193e-05	0.00229789187420272
Itgb3bp	Itgb3bp	587.497598633358	0.720497538215863	0.182158901364921	3.95532435042788	7.64308861622936e-05	0.0026497250516019
Tspyl5	Tspyl5	149.003173592464	0.713082306732508	0.142161614165635	5.01599753855976	5.27590039709287e-07	4.98326378840079e-05
Ppp1r11	Ppp1r11	1093.23368971614	0.709219289687828	0.162341104341152	4.36869819609849	1.2498935428756e-05	0.000678486272623046
0610040B10Rik	0610040B10Rik	21.1788428272616	0.707869952926822	0.258328224939253	2.74019593907434	0.00614025667702281	0.0490019919703222
Nap1l5	Nap1l5	97.9936899314896	0.706075755842378	0.176859008329155	3.9923086899158	6.54331172695526e-05	0.00235892215133593
1700019G17Rik	1700019G17Rik	47.5359428209661	0.705822173987322	0.212982797129113	3.3139867796902	0.000919758558461968	0.0148927305786162
Polr2k	Polr2k	1094.48999996995	0.704129526026698	0.191004357846153	3.68645791104854	0.000227397029948347	0.00579453438904349
Prune2	Prune2	60.884156744762	0.703251918323273	0.248287704008046	2.83240735232094	0.00461989520652395	0.0413409038321948
Sft2d2	Sft2d2	987.283147124755	0.703080769110849	0.107286273871154	6.55331519813258	5.62735622732073e-11	1.51117291421893e-08
Gdpd1	Gdpd1	273.594927021094	0.700525080789345	0.146196660091806	4.79166268469773	1.65404821851431e-06	0.000124651889148461
Mical2	Mical2	68.5312975825016	0.698152939954252	0.22244561787841	3.13853312379418	0.00169795743203197	0.0219717523507041
Srxn1	Srxn1	280.0596587209	0.698143897604451	0.172529637311149	4.04651576671075	5.19856247519459e-05	0.00197992562227304
Pigf	Pigf	347.557741471761	0.696581135740089	0.154893275983122	4.49716833296232	6.88644658417881e-06	0.000408230858596843
Spa17	Spa17	48.9859153996215	0.696318303778403	0.202770492846103	3.43402185399277	0.000594696247295608	0.0114323696495036
1810030N24Rik	1810030N24Rik	195.746491475525	0.694180948410511	0.15057100969782	4.61032272947933	4.02044343917407e-06	0.00026129193874412
Adam2	Adam2	24.5150397238469	0.691701252527865	0.244379885557637	2.83043447274521	0.0046484832068686	0.0414212013049776
Stard6	Stard6	26.5748099970697	0.68518061750184	0.221730143890324	3.09015547223364	0.00200051747498496	0.0244067236183967
Med21	Med21	861.865585808244	0.684513325110962	0.181147943210611	3.77875295175235	0.00015761569559761	0.00456656241917331
Mcoln3	Mcoln3	179.311799741448	0.674477876336366	0.142157978850274	4.7445657415174	2.08954111008099e-06	0.000150277251003185
Kbtbd8	Kbtbd8	650.94101869294	0.672171788332948	0.213361527323946	3.15038890452069	0.00163053255697003	0.0214099956136714
Ccne2	Ccne2	672.391086552744	0.670097867772934	0.196197007201566	3.41543368744917	0.000636805327374957	0.0119316677017814
Hap1	Hap1	121.977716166384	0.669770695929533	0.181176322148518	3.69678933751891	0.000218343380232584	0.00568712861171732
Tagln	Tagln	1020.58060506869	0.669679792560079	0.228902753742274	2.92560828391817	0.00343783510347038	0.0343250512656578
Hint2	Hint2	289.322290622464	0.664816538269549	0.20631428308234	3.22234858555197	0.00127144346745278	0.0184475413138169
Pfdn4	Pfdn4	920.838153198722	0.663721473786407	0.188564851522302	3.51985785488716	0.000431778132592282	0.0091168890947354
Cobll1	Cobll1	303.30874334158	0.662829870749314	0.222453713548313	2.97963050459646	0.00288596266987582	0.0306509138731639
0610009D07Rik	0610009D07Rik	2180.98706198339	0.662419705387627	0.162395692567194	4.07904726360608	4.52206435136993e-05	0.00180279053000283
Vmac	Vmac	176.4968821644	0.661230448880694	0.136449391821162	4.8459757867396	1.25990882742167e-06	0.000100283080151181
Abca9	Abca9	132.005744035727	0.660462787555032	0.224355150653847	2.94382716701721	0.00324180980366051	0.0330193826730856
Rhoj	Rhoj	188.522996099091	0.656201594824689	0.240470877951172	2.72881939141892	0.00635615051263711	0.0496164961228885
Sec61g	Sec61g	3257.92487092368	0.653766945181971	0.188766404109716	3.46336493649571	0.000533464337780211	0.0105708010317063
Apba2	Apba2	143.299393198067	0.652785876170456	0.225621771312817	2.89327520288541	0.00381247088691545	0.0365708107825444
Bud31	Bud31	1417.41672688732	0.651802797612974	0.162318357120892	4.0155827669419	5.92990831539428e-05	0.00220511656200804
Gm10433	Gm10433	46.3841351682259	0.651769451271323	0.223487914193291	2.91635211516457	0.00354150568359373	0.0349658902614327
Gpr98	Gpr98	187.576637556397	0.651766805201839	0.22511884756716	2.89521207240276	0.0037890245334268	0.0363951861624345
Tgfb3	Tgfb3	258.217676971186	0.651364804087499	0.155548941944764	4.18752320616106	2.82015193205823e-05	0.0012765467275847
AI414108	AI414108	159.402108560929	0.651363150290881	0.234587991969106	2.77662613854788	0.00549263176597924	0.0456687833687758
Tom1l1	Tom1l1	508.708343001282	0.644948460042559	0.125943851232947	5.12092058269406	3.04047683498661e-07	3.12155621725292e-05
Zfp759	Zfp759	104.312692807338	0.642412512521688	0.22969283664802	2.79683303100182	0.00516061950527287	0.0441519668784456
Lsm5	Lsm5	1663.84139798467	0.637941780580565	0.187924137232512	3.39467718184206	0.00068709564484572	0.0123852049569646
Tmem229b	Tmem229b	48.5905835863035	0.637449496272848	0.20616247219808	3.09197638870177	0.00198828663361117	0.0243271787212493
Ap3m2	Ap3m2	64.8156788286798	0.636684109236255	0.199078455206588	3.19815676977981	0.00138309068849944	0.0193824222301287
