Gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Lamc3	Lamc3	54.5942127219277	1.85228800008237	0.32113733731785	5.76789985105047	8.02654778157642e-09	3.81933514168742e-06
Ccl6	Ccl6	5.03080819322047	1.8149341162411	0.430195804076818	4.21885592337627	2.45545111973905e-05	0.00304441355029054
Cntn2	Cntn2	54.3713134227231	1.81102743746001	0.407555532918397	4.44363354483675	8.84522107905468e-06	0.00134747981912051
Myh3	Myh3	31.8118740716557	1.79218264765047	0.456433050943293	3.92649621657904	8.61922474608121e-05	0.00838398181654728
Rspo4	Rspo4	163.307065525265	1.78732745841882	0.286706218739118	6.23400310701024	4.54664057064401e-10	4.1062189355052e-07
Tbx15	Tbx15	48.4015483514842	1.78032972530394	0.436414755755699	4.07944438592848	4.51434677759498e-05	0.00483831685627974
Dach2	Dach2	83.3245949460948	1.77287328467285	0.310602210897499	5.70785790464934	1.14406867928623e-08	5.16473670961883e-06
Cdo1	Cdo1	158.683455126003	1.76192316192346	0.305167454760966	5.77362734602071	7.75829207966663e-09	3.79423584318363e-06
Krt23	Krt23	6.84325527052476	1.75922588803806	0.453342823346095	3.880564106107	0.000104214471011415	0.00950673563019161
Fitm1	Fitm1	5.43576056495083	1.74409166396967	0.466008168094472	3.74262037316071	0.000182111247542421	0.0148437528899623
Zcchc12	Zcchc12	33.5847965152081	1.71156790680467	0.371528978987466	4.60682208819682	4.08869538138098e-06	0.000749849696714515
Sfrp5	Sfrp5	15.3000406092149	1.7058049481487	0.3396001050879	5.02298121405818	5.08755226427875e-07	0.000126156965020974
Ppfia2	Ppfia2	2.48449314781419	1.69704853376292	0.462923625250597	3.66593632555316	0.00024643524282189	0.0186211969318549
Msc	Msc	10.6348525008267	1.69437655166977	0.460610855663251	3.6785423765794	0.000234570720765564	0.0180342886890765
Myoz1	Myoz1	1.85944943817892	1.68593831719296	0.461198315780522	3.65556043789906	0.000256620739523147	0.0191443421188327
Lhx2	Lhx2	242.195487104966	1.68388945746077	0.456647595614485	3.68750317232011	0.000226465271229257	0.0175645267192171
Gna14	Gna14	20.2797461109995	1.66024939569977	0.394166955736521	4.2120461178627	2.5306785871752e-05	0.00309410605595879
Slc16a12	Slc16a12	20.2387272009707	1.6556967149985	0.313659025352702	5.27865159670351	1.30137975775404e-07	3.88340542627417e-05
Gbp11	Gbp11	1.87100537213966	1.65481068370331	0.445862191552292	3.71148465839187	0.000206047158140025	0.0164893921191513
Hcn1	Hcn1	3.82996788192795	1.64056471017702	0.465965141241664	3.52078849891085	0.000430265656251031	0.0280423979500297
Myl7	Myl7	52.0843934031064	1.62796472276401	0.37196030191856	4.37671631721724	1.20480616236238e-05	0.001724537991427
Vgll2	Vgll2	6.56261463879055	1.62218242765369	0.439854463632477	3.68799810341157	0.000226025334809864	0.0175645267192171
Sphkap	Sphkap	23.4759910551446	1.61878738110509	0.373908543151541	4.32936719621572	1.49538415948955e-05	0.00212320431548169
Csrp3	Csrp3	2.46307467049943	1.61514347947198	0.456221129052184	3.54026452660687	0.000399726161857011	0.0271721189407511
Capn6	Capn6	3520.50840774929	1.60977326893916	0.273154371588193	5.89327294884391	3.78620222813686e-09	2.15031859447025e-06
Wfdc1	Wfdc1	25.427578462892	1.60119841747225	0.397061962138512	4.03261598982803	5.51593745204639e-05	0.00578057111790052
Angptl1	Angptl1	54.5365470858816	1.59169722641958	0.283634981949739	5.61178037870391	2.00255493995314e-08	8.19929820298022e-06
Figf	Figf	77.3211732347025	1.58666848818465	0.275334670406328	5.76269049532741	8.27835225985445e-09	3.83549131281572e-06
Lmx1b	Lmx1b	119.624225778649	1.57811863103755	0.343950022241247	4.58822075589417	4.47039772395071e-06	0.000795008306342185
D930028M14Rik	D930028M14Rik	9.98470442444594	1.57760549305361	0.436913627202184	3.61079489132887	0.000305260003727783	0.0221169038091825
Gm7325	Gm7325	1.7898185790446	1.56491990968009	0.454923079824683	3.43996596146139	0.000581787351484896	0.0354184076777577
Ankrd2	Ankrd2	8.69091018223726	1.55013522836988	0.437708902446089	3.54147521265188	0.00039789624214541	0.0271525629426825
Cyp26b1	Cyp26b1	90.1215271454893	1.54670554494109	0.27235164244824	5.67907551809619	1.35424683469729e-08	5.96071744292014e-06
Chat	Chat	0.876176219200269	1.54340898354329	0.405817219863541	3.80321215561595	0.000142831933409273	0.0123269559784493
Cobl	Cobl	85.4845366768697	1.52662807547347	0.238214114903768	6.40863819547463	1.46825157993989e-10	1.61562733227636e-07
Gcg	Gcg	0.864231233637832	1.52122031329296	0.367710093174076	4.13700994759697	3.51860861103247e-05	0.00397106559011779
Cbln2	Cbln2	5.06905658740253	1.51529320486527	0.446771857350327	3.39164873511064	0.000694734443685052	0.0411834835539361
Ccdc85a	Ccdc85a	22.7319143115302	1.48769873243611	0.289832883649369	5.13295356173553	2.85230301634037e-07	7.60873437964978e-05
Lrrc3b	Lrrc3b	20.4564013632549	1.46745932641844	0.324905297107474	4.51657556673516	6.28476959711193e-06	0.00103410891146498
Ldb3	Ldb3	10.0327309892568	1.45412927404123	0.412977704061608	3.52108421287631	0.000429786100473972	0.0280423979500297
Pcdh10	Pcdh10	26.3896574362155	1.42811999883549	0.305056478034085	4.68149376154512	2.84792065440966e-06	0.000545005337408005
Tnnc1	Tnnc1	17.4634255925217	1.42648327648636	0.379365937135119	3.76017754060583	0.000169792811226425	0.0140346114293542
Ephx1	Ephx1	11.0638007431189	1.4221914469243	0.402172942902213	3.53626834431301	0.000405822244565145	0.0272706352588319
Hic1	Hic1	26.8199789843833	1.41902010360318	0.386122294602347	3.67505353469572	0.000237799546478747	0.0182030383274122
Cyp4f15	Cyp4f15	26.7947976792976	1.41719579480344	0.362752669561265	3.90678253730698	9.35332607793598e-05	0.00879786876782382
Itga11	Itga11	38.4015531985572	1.41346599079448	0.31766446521301	4.44955651506908	8.60477856928163e-06	0.00134067019018383
Dync1i1	Dync1i1	20.6244683953491	1.39428686876412	0.324173432794375	4.30105223844337	1.69988977151187e-05	0.00233814525915921
Xirp1	Xirp1	1.36230824244333	1.39035359800552	0.385790832896227	3.60390522389502	0.000313471402493986	0.022344038511373
Cpa2	Cpa2	223.69749801211	1.38663291734649	0.249398585598024	5.55990690172332	2.69918593508099e-08	1.03308407767469e-05
D030045P18Rik	D030045P18Rik	13.5198096187693	1.37742856796378	0.352469662711855	3.90793510387824	9.30883006081319e-05	0.00879786876782382
Runx2	Runx2	15.3432447816101	1.3733949133904	0.363294714600085	3.78038781792418	0.000156584261452389	0.0133179831262355
Sox8	Sox8	74.7668149885475	1.37329774637957	0.269885570144743	5.08844450499169	3.61012390191457e-07	9.07997734530114e-05
Nfia	Nfia	31.3722265607658	1.36325338075544	0.324380555021409	4.20263594612034	2.63824706624181e-05	0.00318143683892147
Acta1	Acta1	30.1663212789299	1.35872259103963	0.382201976078583	3.55498578259646	0.000377999528418646	0.0258951739196058
Cpa4	Cpa4	27.9251308635136	1.35505686369201	0.285303125498864	4.74953389074388	2.03886027892632e-06	0.000417397372916009
Mr1	Mr1	13.6479988316566	1.34700948956619	0.40477956444151	3.32776060823305	0.00087547061603264	0.0486231409018002
Nhlh2	Nhlh2	33.7327108186975	1.34026757071244	0.376584529611828	3.55900857662409	0.000372257376674882	0.0258812609146317
Amica1	Amica1	31.7765587808798	1.3387561686593	0.375896291966216	3.5615040564955	0.000368736410336218	0.0257617985729344
Nostrin	Nostrin	20.1942793320174	1.336244113779	0.287075681319571	4.6546754069757	3.24491492357826e-06	0.000607765661111903
Bmp10	Bmp10	0.798804012919512	1.32002467560878	0.363208966983343	3.63433944534006	0.000278693743094607	0.0206163110963178
Ctsk	Ctsk	13.3290688414741	1.31402412381566	0.350126744781473	3.75299557489044	0.000174733940709566	0.0143755409351991
Sod3	Sod3	16.5449157263718	1.29908853526688	0.323805502375033	4.011940889634	6.02215808157708e-05	0.00616430902233989
Spry4	Spry4	366.445460975559	1.29659370023844	0.261411758211362	4.95996702332757	7.05051473946058e-07	0.000164364367378617
Synpo2l	Synpo2l	25.9378013874358	1.29631067092625	0.341171722633346	3.79958415345981	0.00014493909002876	0.0124477932636407
5930403L14Rik	5930403L14Rik	64.5798713522383	1.29561763943773	0.327156825170088	3.96023417443345	7.48763015069084e-05	0.0074060233951159
Dock10	Dock10	59.9206315811332	1.29040574335065	0.264928533710601	4.87076920434793	1.11164628781744e-06	0.000241625241275479
Lama2	Lama2	45.2493698995635	1.28900590964408	0.385242839397149	3.34595682988214	0.000819991611525193	0.0469975735262119
Sec1	Sec1	35.8991113402297	1.28856366594196	0.287584077456261	4.48065024092979	7.4415974346953e-06	0.00119095947582924
Nrxn1	Nrxn1	15.371875300758	1.27872123332761	0.320065420046632	3.99518708750637	6.4643185152379e-05	0.00650347381595877
Col25a1	Col25a1	88.0882182613027	1.27379840600974	0.309604879866354	4.11427108823219	3.88404773845214e-05	0.00427390903019928
Filip1	Filip1	34.2594895829051	1.25055157771515	0.347121897832441	3.60262946683589	0.000315014415083053	0.0223634830320655
Tnnc2	Tnnc2	15.5013326435337	1.24723059364307	0.352538202290261	3.5378594023015	0.000403384790898717	0.0272106997262943
Dmd	Dmd	232.534786542308	1.24377736503755	0.298271113098383	4.16995582347022	3.04658688973339e-05	0.00357974058659988
Alcam	Alcam	465.180034066635	1.23133752192554	0.240442877558985	5.12112288135243	3.0372163942396e-07	7.98107937865408e-05
Hgf	Hgf	125.865561925042	1.23108131716918	0.300094960159038	4.10230587183721	4.0905302080505e-05	0.00446933324365727
Corin	Corin	31.6906578823945	1.23063539483662	0.306138526714747	4.01986449743159	5.82316240570122e-05	0.00603074101851622
Frmpd1	Frmpd1	20.4811433950262	1.22948048879177	0.356574555080702	3.44803203502141	0.000564687057837832	0.0345204178482391
Phactr3	Phactr3	41.2528957986172	1.22939959789052	0.248645911443493	4.94437889910735	7.63870077922454e-07	0.000172419187075676
Kirrel3	Kirrel3	21.3756501921685	1.2264412769037	0.272500707183151	4.50069025354635	6.77331481732525e-06	0.00110417574697989
Spock3	Spock3	54.5639730091898	1.21611859469348	0.245247431756301	4.95874140652335	7.09513343222475e-07	0.000164364367378617
Sorbs2	Sorbs2	96.4367134487057	1.20986811047099	0.29345520120328	4.12283750811047	3.74233698103259e-05	0.00417010030937087
Sorcs1	Sorcs1	25.0877048843215	1.19858480310733	0.304239891312817	3.93960436264736	8.16160926046813e-05	0.00801728917038495
Asb4	Asb4	1821.05996711138	1.19626884187496	0.256636228374436	4.66134048747626	3.14156500193057e-06	0.000594735413161179
Bmpr1b	Bmpr1b	150.372113565566	1.17295623004014	0.229753933536393	5.10527159202847	3.30319752819804e-07	8.42841966397894e-05
Alpk2	Alpk2	11.756190056243	1.16912909113709	0.349444397009859	3.34567988824873	0.000820810969017584	0.0469975735262119
Mecom	Mecom	830.883679802658	1.16723552400828	0.22810049627918	5.11719852893112	3.1010716350681e-07	8.02903929514837e-05
Hrc	Hrc	23.5633298319901	1.15871112276604	0.316555177142618	3.66037647283212	0.000251844945524074	0.0188680089825398
Trpm1	Trpm1	14.8620265891022	1.15635905911059	0.345932280613423	3.34273244769203	0.000829578430865639	0.0469975735262119
Rnf150	Rnf150	205.879498502289	1.15605848022438	0.288550151098867	4.00643865831238	6.16411242910148e-05	0.00627314239461044
Cacna2d2	Cacna2d2	78.1769356956081	1.1489188289419	0.28846808976873	3.98282815219879	6.80999987595331e-05	0.00681232146682011
Lepr	Lepr	34.0864032586974	1.14392908654122	0.316144628731761	3.61837267686686	0.000296461287400063	0.0217165450062621
Scn4b	Scn4b	92.7642674386463	1.12764765143086	0.288144858071622	3.91347483684949	9.09773849380028e-05	0.00870515130010042
Dkk1	Dkk1	118.889530042982	1.1248604651676	0.31123058619567	3.61423495973625	0.000301235791460989	0.0219155262167858
Zfpm2	Zfpm2	56.3057533884422	1.12315831987243	0.311532955555401	3.60526326298308	0.000311836647608151	0.0223178699910126
Ryr2	Ryr2	36.7991678797107	1.12283349982396	0.297136615585579	3.77884596151554	0.000157556844779653	0.0133362779288008
Cxcl13	Cxcl13	33.130649660924	1.12205746238781	0.276484300536146	4.05830443251921	4.94303034672113e-05	0.00521119714277678
Qpct	Qpct	55.3351876628858	1.11591492032046	0.238186300698669	4.6850508070664	2.79890494303274e-06	0.000541511213483894
Ntng1	Ntng1	40.0234286887898	1.10774967887509	0.290844476552435	3.80873548642199	0.00013967928208175	0.0121742249521351
Chrnb4	Chrnb4	40.8360378916317	1.09307163147686	0.310038399664281	3.5256008051276	0.00042252333850566	0.0278612205907515
Synpo	Synpo	224.684544864361	1.0615327341168	0.249857786547429	4.24854773903671	2.15160799350392e-05	0.00284268560309849
Optn	Optn	126.092129854003	1.06099065429929	0.203749507006437	5.20732869437456	1.9157856151584e-07	5.35386056198077e-05
Hoxa4	Hoxa4	229.495715986707	1.04772909933881	0.172540953756272	6.07235022485628	1.26051647211188e-09	9.14731396029269e-07
Cygb	Cygb	82.9657264585766	1.0344115331542	0.293388296182335	3.52574232378832	0.000422297636508637	0.0278612205907515
Tcerg1l	Tcerg1l	27.6992055886355	1.03008097992439	0.307123647652521	3.35396179290572	0.000796633618191079	0.0464421572247422
Kif5a	Kif5a	102.961127905684	1.02920523341452	0.26348395850111	3.90614001425133	9.37821846283789e-05	0.00879786876782382
Kank4	Kank4	111.643932927847	1.02037003258328	0.255304340206563	3.99668110521629	6.42367416691053e-05	0.00649972456221993
Atp2a1	Atp2a1	46.4133153644945	1.01975682301797	0.296835733050025	3.43542474667668	0.000591625751502812	0.0357943745050121
Prdm16	Prdm16	95.7793578343814	1.01933772249226	0.244440237989883	4.17008971548476	3.04479751274154e-05	0.00357974058659988
Il1r1	Il1r1	21.5946043982021	1.01870235994301	0.292187500925295	3.48646795881755	0.00048944401107317	0.0308858468062875
Fzd5	Fzd5	89.4567089825954	1.00183622840319	0.241413355738217	4.14987905428711	3.32650994586328e-05	0.00385306145439927
Wif1	Wif1	60.044113965291	0.995172493697787	0.271788752580857	3.66156614005476	0.000250678124674798	0.0188608506966858
Aldh1a7	Aldh1a7	22.1663939883366	0.988844774779946	0.294126620317916	3.36196966364732	0.000773886251994537	0.0454168045087194
Stambpl1	Stambpl1	90.3551317873606	0.98480935074779	0.206936502290286	4.75899292704929	1.94561252536207e-06	0.00040299357790029
Six2	Six2	95.0031684142637	0.980835869458	0.280791742476479	3.49310795540991	0.000477433455196149	0.0302363072380698
Car2	Car2	165.276877396492	0.976644209146986	0.259194180391731	3.7680020734684	0.000164559336102847	0.0137309557887522
Vwa1	Vwa1	59.8386355419978	0.975956674226767	0.227819862179459	4.28389634200544	1.83648499237355e-05	0.00246817975387243
Cmklr1	Cmklr1	79.4822625631171	0.972618694548771	0.265251754823386	3.6667757210367	0.000245628049644231	0.0186211969318549
Mtap2	Mtap2	209.582186255273	0.954208485847231	0.254431185545568	3.75035978314197	0.000176581025520347	0.0144599327223778
Fgf10	Fgf10	571.825784350559	0.945346979477057	0.219472511326521	4.30735937618454	1.65215064553592e-05	0.00231474766710958
Flrt2	Flrt2	814.836285268152	0.934479115933631	0.269957743371656	3.46157552016248	0.00053702342761305	0.0334093090691002
Hoxd9	Hoxd9	1094.85533545534	0.916857450967314	0.263481758127655	3.47977582008961	0.000501833508896768	0.0314422802762864
Astn2	Astn2	53.6279756271276	0.911981101670828	0.274303914052919	3.3247104942691	0.00088510391088003	0.0488499669434289
Tnik	Tnik	111.870599348614	0.902160782087481	0.235385834733864	3.83268935068883	0.000126749970418428	0.0112138692421449
Pde8b	Pde8b	56.4322846238769	0.890308126173196	0.254696890422425	3.49555946559294	0.000473069028108524	0.0302363072380698
Pak3	Pak3	75.8336967820851	0.88634347220999	0.19351316856756	4.5802747108683	4.64365585070294e-06	0.00081756204907476
2610018G03Rik	2610018G03Rik	196.749619196691	0.88384478737587	0.23174342650993	3.81389366976499	0.000136794342472177	0.0119820954903739
Pcyt1b	Pcyt1b	76.7072410770698	0.861216605683665	0.220501363568898	3.90572009054523	9.39452077900079e-05	0.00879786876782382
Nap1l5	Nap1l5	97.9936899314896	0.854666608616041	0.194240157613721	4.40005104565291	1.08225416918857e-05	0.00158434137220539
Nbl1	Nbl1	143.735945540187	0.853363033398893	0.180509614529772	4.72752122163634	2.27277316392929e-06	0.00045470959459249
Slc8a3	Slc8a3	90.8313536226887	0.852073042668464	0.212109336915751	4.01714066461347	5.89085638955051e-05	0.00606517061955709
Rab37	Rab37	145.902404365917	0.831067907994211	0.224683411196349	3.69883964093792	0.000216587381208709	0.0170233813998238
Cacna1g	Cacna1g	414.343320849614	0.788040914310149	0.222695095541339	3.53865410638944	0.000402172455780536	0.0272106997262943
Scn2b	Scn2b	348.979314663467	0.769369023164864	0.186706193920988	4.12074718576531	3.77645648668072e-05	0.0041816536417925
Efnb2	Efnb2	1758.25939735665	0.7612184085028	0.206138248838469	3.69275674355464	0.00022183619669661	0.0173584359068468
Socs2	Socs2	457.033178871125	0.758329412584482	0.166927403577738	4.54286951292169	5.54936047210436e-06	0.000930495623541613
Cdh6	Cdh6	137.408322764756	0.750306964101411	0.174603388530505	4.2972073475557	1.72963389602821e-05	0.00236061506771106
Tmem173	Tmem173	272.560460300652	0.746357802098448	0.168703172791893	4.4240887100513	9.68502208896405e-06	0.00144503812625679
Grem1	Grem1	226.627654353377	0.741664538575719	0.214180187617525	3.46280646602175	0.000534572750770184	0.0333747796101413
Il17rd	Il17rd	2586.98257536543	0.723697482427611	0.206795738615792	3.499576380402	0.000465998077425893	0.0299429275589791
Itm2a	Itm2a	810.622114727043	0.700255216866896	0.171602381692756	4.0806847198698	4.49032280023531e-05	0.00483831685627974
Hoxc5	Hoxc5	517.079117927789	0.698439258339468	0.151048583235995	4.62393783097087	3.76522757881983e-06	0.0006977957552916
Apcdd1	Apcdd1	1300.71417532406	0.690531312603946	0.185130238501096	3.72997581699684	0.000191498149544388	0.0155369420316981
Dgka	Dgka	98.2775962021711	0.684924883698378	0.174786218241361	3.91864353259575	8.90486959373035e-05	0.00856716579602277
Etv1	Etv1	227.865191485094	0.647168559996043	0.183469722069688	3.52738616865744	0.000419684175361117	0.0278612205907515
Fam101a	Fam101a	124.96541811221	0.642755240251931	0.192632655893637	3.3366888769204	0.000847827986837548	0.0475377692237639
Plxdc2	Plxdc2	291.668238520325	0.634667102733603	0.12707787649117	4.99431624337618	5.90445788728064e-07	0.000144380396615921
Bmp7	Bmp7	451.697417752316	0.619976574920474	0.16031048958465	3.86734877129238	0.000110025016728749	0.0098874233350724
Mdfic	Mdfic	296.69014750303	0.610374109552805	0.182546480168376	3.34366408483918	0.000826797835393426	0.0469975735262119
Ptgr1	Ptgr1	289.318089941741	0.609071430765618	0.124927120985756	4.87541396903772	1.08580510225521e-06	0.000241625241275479
Ptn	Ptn	3732.86474286495	0.602565127959661	0.17716436945819	3.40116429619819	0.000670994867614386	0.0401820940109486
Nab1	Nab1	404.105396267331	0.593289225443724	0.112755805550679	5.26171776740193	1.42715722913352e-07	4.18775502935413e-05
Bicc1	Bicc1	318.190607276862	0.576842325296479	0.160663818928383	3.59036856676244	0.000330210706850998	0.0233481514249746
Zic2	Zic2	701.087735079527	0.567335545039849	0.164067103452991	3.45794819984985	0.000544306028376637	0.0337431406183066
Ets2	Ets2	2716.1207309216	0.557458608819272	0.147809228490638	3.77147363876931	0.000162286304619097	0.0136057746624944
Vcan	Vcan	10347.9627649653	0.553106295255014	0.145738716752611	3.79519119956232	0.000147529717219	0.0126087776764938
Sept5	Sept5	223.979622011375	0.524559243038085	0.148653630858545	3.52873481803646	0.000417551317065061	0.0278462442736646
Dixdc1	Dixdc1	1199.31424076584	0.513391275666404	0.15468653304711	3.31891384177607	0.000903683071014971	0.049719512963405
Cyfip2	Cyfip2	528.21700327155	0.499871851278758	0.116066628302091	4.30676636851829	1.6565841534466e-05	0.00231474766710958
Scara3	Scara3	505.959079689498	0.491417713018923	0.128185089344447	3.83365737413055	0.000126251964604521	0.0112138692421449
Zadh2	Zadh2	1218.54375235716	0.490190638333802	0.14727374333184	3.32843198824175	0.000873363265134895	0.0486231409018002
Spry2	Spry2	688.797290877075	0.462101365836874	0.10988997955891	4.20512741645521	2.60935113315516e-05	0.00316829214140205
Idh1	Idh1	2120.24935495274	0.458416508086792	0.128480055318807	3.56799743702857	0.000359720022164692	0.0252319948614804
Marveld1	Marveld1	394.433301377199	0.437746601148557	0.121360451712822	3.60699548304587	0.000309763050652979	0.0222599521216177
Dusp6	Dusp6	3604.04537585284	0.436808156668527	0.118623251675385	3.68231481180318	0.000231125752172128	0.0178473683892214
Cyth3	Cyth3	823.946584020721	0.359915563469507	0.0864885049473004	4.16142658135682	3.16265678921065e-05	0.00368753214773793
Hoxa2	Hoxa2	442.895469569445	0.319844413338522	0.0933418359336491	3.42659226850734	0.000611206069523395	0.0368523769179072
Nomo1	Nomo1	3147.13465471371	-0.263447419116822	0.0730369894600205	-3.607041049536	0.000309708678826645	0.0222599521216177
Hs6st1	Hs6st1	976.482778095522	-0.288281092401645	0.0862804806457669	-3.34120869800449	0.000834144969246318	0.0470703728479188
Ly6e	Ly6e	921.295353850459	-0.306698742725092	0.0862618763091792	-3.55543788110781	0.000377350096153915	0.0258951739196058
Eml1	Eml1	1165.94775261987	-0.338331468809157	0.0816168338032976	-4.14536380600796	3.39274608930886e-05	0.00387874595119297
Atp10a	Atp10a	255.0472515787	-0.444692177051979	0.122019045898659	-3.64444889547253	0.000267965371862715	0.0199063220971095
Ccng1	Ccng1	1705.64528120053	-0.462875971591345	0.138251635319685	-3.34806869026191	0.000813768388960307	0.0469975735262119
Tpm1	Tpm1	11281.539345051	-0.493974001197155	0.141342254761691	-3.49487845676451	0.000474277680896308	0.0302363072380698
Dapk1	Dapk1	2399.60136721622	-0.505698447415294	0.113335456457014	-4.46196153634495	8.12128057145359e-06	0.00127663630125904
Cacna1a	Cacna1a	245.705836354135	-0.526710399721406	0.150775304525701	-3.4933466152053	0.000477006924384588	0.0302363072380698
Tuft1	Tuft1	185.576674417882	-0.530040456765688	0.153358117483541	-3.45622693772681	0.000547793914520707	0.0338402093300055
P4ha2	P4ha2	874.185223572004	-0.531134275739168	0.12695358085969	-4.18368881084325	2.86816662901802e-05	0.00343516610003342
Lsp1	Lsp1	722.218835174945	-0.545475111250904	0.158604457586379	-3.43921677581998	0.000583399876550592	0.0354184076777577
Slc44a1	Slc44a1	435.576438304719	-0.548858005244458	0.149435716406341	-3.67287030466011	0.00023984122803948	0.0182798470167233
Palld	Palld	1123.30662336761	-0.573404478045724	0.125643239323542	-4.56375115074165	5.02476344858663e-06	0.000858893060930255
4933436C20Rik	4933436C20Rik	177.7848287749	-0.574212484970283	0.163265941403185	-3.51703778531657	0.000436391655349575	0.0282467333973699
Magi3	Magi3	1630.81699674462	-0.600617436680036	0.165643635752956	-3.62596144397488	0.000287888310424501	0.0212073706834049
Pde4b	Pde4b	319.040271439456	-0.60446991769048	0.142594005904473	-4.23909766652765	2.24420013319793e-05	0.002863144025006
Ccdc80	Ccdc80	696.159127062164	-0.620226858156129	0.131575309334724	-4.71385445561286	2.43074315128258e-06	0.000480850156421136
Hoxb7	Hoxb7	652.92011864565	-0.624274912082411	0.164084185483265	-3.80460134073117	0.000142032754896379	0.0123183678951017
Nexn	Nexn	297.781827390025	-0.631581784783935	0.154004093414667	-4.10107141167575	4.11241613922798e-05	0.00446933324365727
Sh3kbp1	Sh3kbp1	802.485721652478	-0.657522756795571	0.107698626142378	-6.10521025520159	1.02665440910721e-09	8.21603523942796e-07
Popdc2	Popdc2	228.607893615008	-0.660461647202398	0.197896652046042	-3.33740687562889	0.000845640545829608	0.0475377692237639
Eda2r	Eda2r	460.324903519486	-0.665585580947976	0.176315136140756	-3.7749769844866	0.000160022437420593	0.0134801676230955
Ltbp1	Ltbp1	2897.07390759491	-0.675835938602881	0.171594036422458	-3.93857474707919	8.19670595631768e-05	0.00801728917038495
Greb1l	Greb1l	5199.54334874548	-0.705936152934496	0.160486368508057	-4.39872968338153	1.08886348992873e-05	0.00158434137220539
Ildr2	Ildr2	839.472862375303	-0.720913205827706	0.138697404492664	-5.19774114349657	2.01724766275819e-07	5.54932224226887e-05
Hoxc6	Hoxc6	990.224199752864	-0.748938431743916	0.180650682373025	-4.14578246761025	3.38655225954543e-05	0.00387874595119297
Rnf128	Rnf128	291.966655577612	-0.749439159263216	0.202330976238029	-3.70402581551107	0.000212204648711019	0.0168683520325301
Foxf2	Foxf2	369.987777043336	-0.750906229227384	0.20289837069907	-3.70089827059822	0.00021483759857649	0.0169615729172094
