Gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Nsdhl	Nsdhl	809.546859107797	-0.51298405233773	0.145589908387822	-3.52348633238539	0.000425909062806582	0.049891750439365
Idh1	Idh1	2120.24935495274	-0.528735208576386	0.128243609088727	-4.12289713564264	3.74136801064226e-05	0.00815670189764604
Tdrkh	Tdrkh	233.537641843412	-0.532330581679919	0.134237249519111	-3.96559512048204	7.32130478063156e-05	0.0130593774024516
Tagln2	Tagln2	1794.27677899582	-0.538571614897451	0.135454545195978	-3.97603206387971	7.00746813743463e-05	0.0126536072087974
Ggta1	Ggta1	678.249131124334	-0.566349816373363	0.15680121930519	-3.61189676255672	0.000303965580715641	0.0381707817639474
Sulf1	Sulf1	2367.88298251498	-0.590263216625064	0.12725201073668	-4.63853744398964	3.50883371363029e-06	0.00122395917339677
Frmd5	Frmd5	169.41227143985	-0.598648240237693	0.135777721040599	-4.40903143497813	1.03833954418582e-05	0.00296342105910632
Sc4mol	Sc4mol	1432.8666155606	-0.648196256243065	0.150119529836245	-4.31786761489418	1.57543872693463e-05	0.00433853713977067
Frzb	Frzb	1106.79036889256	-0.652509325199707	0.176848340592213	-3.68965477999198	0.000224558570763702	0.0301108818618461
Fzd10	Fzd10	1589.87233178871	-0.674525450518722	0.16100004352583	-4.18959793890059	2.79449151557585e-05	0.00649930325462083
Prickle1	Prickle1	1621.16953951187	-0.678511706285398	0.164974454597575	-4.11282891003036	3.90840045255089e-05	0.00832022549287526
Hey1	Hey1	1143.86159325279	-0.688046183602496	0.1033781253658	-6.65562643129646	2.82095935345516e-11	7.38009982853094e-08
Tmem100	Tmem100	119.988344317835	-0.695696139409513	0.164225533067289	-4.23622396844018	2.27310052285087e-05	0.00548936290879847
Ociad2	Ociad2	156.595019206418	-0.698993020541808	0.180579516161212	-3.87083228154063	0.000108464400570736	0.0174754999607363
Idi1	Idi1	938.447020898233	-0.699862515040302	0.184230110761761	-3.79884977622	0.000145369166185856	0.0216912734471248
Arhgef3	Arhgef3	352.374157312735	-0.784417454483858	0.164604262279127	-4.76547474301538	1.88409498651958e-06	0.000739365975084947
Hey2	Hey2	338.247355443413	-0.804438758976329	0.171666281895611	-4.68606152643013	2.78512568913863e-06	0.000994744606390188
Smoc1	Smoc1	3241.02537470056	-0.818269689304698	0.15274519044584	-5.35708971861106	8.45731305080974e-08	6.63772214792802e-05
Greb1l	Greb1l	5199.54334874548	-0.827771839844966	0.159488718633128	-5.19015919708461	2.10114360788709e-07	0.000148470380416884
6330403A02Rik	6330403A02Rik	180.609718999589	-0.828435086307257	0.230905534122826	-3.58776626751001	0.000333523064440624	0.0409008714259725
Scg5	Scg5	95.2083287854033	-0.828857132033176	0.231506226960582	-3.58028007676141	0.000343226117912309	0.0414432336374579
Dsc2	Dsc2	537.233515429739	-0.842450135537918	0.201163091136202	-4.18789615321389	2.8155228471314e-05	0.00649930325462083
Naaa	Naaa	1630.7662057137	-0.86213883747261	0.175850194840493	-4.90268912271962	9.45335282556479e-07	0.00041382054464406
Epb4.1l3	Epb4.1l3	2684.59642987232	-0.86705774076029	0.127362264484656	-6.80780719680709	9.90975463628051e-12	3.88883546314238e-08
Vwa2	Vwa2	656.699865540162	-0.883546948456639	0.217468399354361	-4.06287511693556	4.84719650354707e-05	0.00963119538179473
Aadat	Aadat	77.5949304466005	-1.03906532478913	0.258621997763605	-4.01769893425267	5.87692157744034e-05	0.0111144624097688
Pmaip1	Pmaip1	146.095277961982	-1.04217991303627	0.211304860538048	-4.93211519310325	8.13439193862549e-07	0.000399017344564388
Depdc7	Depdc7	219.586714508351	-1.05194305829538	0.239967269335835	-4.38369391461958	1.16683688957013e-05	0.00327068547421114
2610528A11Rik	2610528A11Rik	500.204462452013	-1.05459487991749	0.235696887010315	-4.47436914969242	7.66372408376957e-06	0.00226976371590436
Cdhr1	Cdhr1	93.6712927962336	-1.07789586911036	0.260166776306733	-4.14309576500088	3.42648776659537e-05	0.00778212899230976
Aldoc	Aldoc	104.989607454314	-1.12877421019481	0.293459382700684	-3.84644102978336	0.000119845958272422	0.0186259604653683
Dll3	Dll3	1104.55669102429	-1.14601965726813	0.324708949853979	-3.52937502271955	0.000416542395028862	0.0491613983065266
1300002K09Rik	1300002K09Rik	110.069364149488	-1.15127411309262	0.302806066454085	-3.80201799314742	0.00014352230112683	0.0216622073152678
Gfra1	Gfra1	112.825595908954	-1.1629894868386	0.299480858553097	-3.88335165211371	0.000103026399236975	0.017185011823732
Aldh1l1	Aldh1l1	21.7930603863664	-1.21764617863571	0.322545885302418	-3.7751099428661	0.000159937107641567	0.0234629231649502
Ptprz1	Ptprz1	494.71605642091	-1.22668994186008	0.210160942130422	-5.83690732171737	5.31786559867056e-09	6.95621135852765e-06
Gdnf	Gdnf	107.983324875772	-1.24609928932985	0.230616004894299	-5.40335129776006	6.54071817202328e-08	5.40366595506576e-05
T	T	585.634269461903	-1.26535043395759	0.305670101907877	-4.13959502764501	3.47919460103914e-05	0.00778212899230976
Ifitm1	Ifitm1	2591.40246773159	-1.28872156240588	0.2224223626426	-5.79402874375841	6.87176896072909e-09	8.2973967212742e-06
Chga	Chga	48.9766903898036	-1.29287095074742	0.345196580232137	-3.74531795731579	0.000180165450014213	0.0252505095435098
Fgf18	Fgf18	431.347075750971	-1.29657902642268	0.221302512975565	-5.85885360717003	4.66073318867938e-09	6.65086626024548e-06
Sh2d4a	Sh2d4a	12.0046135700816	-1.32868435710172	0.374816054285284	-3.54489713530364	0.00039276633271653	0.0467064630655407
Six2	Six2	95.0031684142637	-1.37259088306751	0.278022063488244	-4.9369854530468	7.93393865069742e-07	0.000399017344564388
Tph1	Tph1	18.0309952421607	-1.38905885339819	0.387414224874411	-3.58546166922107	0.000336482424520949	0.0409439117651576
Blnk	Blnk	66.0422401488498	-1.39514673748609	0.309603120475474	-4.50624249311019	6.59856756546116e-06	0.00207117300395267
Evx1	Evx1	253.36733597723	-1.50673640289752	0.326733912794392	-4.61150907174328	3.99756208117323e-06	0.00133510068059949
5730457N03Rik	5730457N03Rik	221.524220810292	-1.68485280031914	0.29906841539292	-5.63367013566295	1.76414307987412e-08	1.730734620299e-05
Vtn	Vtn	86.1835113676775	-1.76431024920142	0.341190228176181	-5.17104566163124	2.3278767081722e-07	0.000152252836200746
F13a1	F13a1	13.1227696723519	-1.89120323961813	0.415504700415499	-4.55158085510695	5.32443280694504e-06	0.00170566575042074
Cdx4	Cdx4	727.41665482207	-1.89337709055849	0.392126491085103	-4.8284855361827	1.37575324496356e-06	0.000580148653183622
Aldh1a3	Aldh1a3	58.8319548336343	-1.92497237260524	0.401816257453751	-4.79067816917986	1.66218551048703e-06	0.000669008357900382
Cer1	Cer1	185.654336793183	-3.43326644543861	0.419264985610073	-8.1887745537416	2.63899340274576e-16	4.14242794429002e-12
